Date,Close,High,Low,Open,Volume
,IBM,IBM,IBM,IBM,IBM
1962-04-30,1.1618821620941162,1.2540137594474468,1.1516452541206346,1.2424971661762796,2455485
1962-05-01,1.182356357574463,1.188754500466838,1.1004615262789916,1.1618828172863573,5562105
1962-05-02,1.2092275619506836,1.2386585051215144,1.202829422604791,1.202829422604791,2675145
1962-05-03,1.2341804504394531,1.2386591118815933,1.2002708314096582,1.2092281542939387,1427790
1962-05-04,1.2437764406204224,1.2437764406204224,1.2220230422961862,1.2341794263332748,815880
1962-05-07,1.2162655591964722,1.2533740446656187,1.2162655591964722,1.243777025862725,870795
1962-05-08,1.1761438846588135,1.2148581225641388,1.1761438846588135,1.2148581225641388,1082610
1962-05-09,1.1543868780136108,1.1870219499040358,1.151827198821367,1.1761435287740327,1678830
1962-05-10,1.1595056056976318,1.1767830746391463,1.1492671800561742,1.154386440751781,2000475
1962-05-11,1.1415883302688599,1.1774227719313202,1.1364690696029338,1.1595055989749676,1984785
1962-05-14,1.163345217704773,1.163345217704773,1.1217515152509683,1.1415885707287985,2855580
1962-05-15,1.1569467782974243,1.1851023953746702,1.1569467782974243,1.1633457386559718,1765125
1962-05-16,1.1697443723678589,1.1761435224391048,1.1569464552245334,1.1569464552245334,925710
1962-05-17,1.1492667198181152,1.1697434671511082,1.1441474611725788,1.1697434671511082,1019850
1962-05-18,1.1556668281555176,1.1556668281555176,1.1403090368737312,1.1492678681420396,768810
1962-05-21,1.1518272161483765,1.1556665913698096,1.1415887864747611,1.1556665913698096,415785
1962-05-22,1.1134328842163086,1.1505473232651648,1.1134328842163086,1.1505473232651648,1051230
1962-05-23,1.0628801584243774,1.121111528639823,1.0628801584243774,1.1134325887709422,3028170
1962-05-24,1.0187265872955322,1.0903957468076586,1.0187265872955322,1.0628798566312692,4346130
1962-05-25,1.020006537437439,1.0417631778240368,0.9931304453575771,1.0187266505766863,4503030
1962-05-28,0.9240216016769409,1.0161677842680226,0.9086639045784273,1.0161677842680226,4518720
1962-05-29,0.9803329706192017,0.9905712083148104,0.935539495797274,0.935539495797274,4040175
1962-05-31,1.0046495199203491,1.0238465908361312,0.9982503686153418,0.9982503686153418,4322595
1962-06-01,0.985451877117157,1.0008095662215861,0.9796928155153259,1.0008095662215861,2526090
1962-06-04,0.9214615225791931,0.9726539464166467,0.9214615225791931,0.9726539464166467,1898490
1962-06-05,0.9320199489593506,0.9572962635783996,0.903544251135016,0.9214616205327377,3310590
1962-06-06,0.9355398416519165,0.9624159556307155,0.9265812965753576,0.9320203653540704,3012480
1962-06-07,0.9470576047897339,0.9572960307051158,0.9419383439571637,0.9419383439571637,1286580
1962-06-08,0.9502573013305664,0.9624154157207978,0.9476976227091198,0.9476976227091198,1223820
1962-06-11,0.9189017415046692,0.9521768898895487,0.9176220459511103,0.9502572029345691,1247355
1962-06-12,0.8577920198440552,0.9086644076807884,0.8577920198440552,0.9086644076807884,3483180
1962-06-13,0.8257960677146912,0.8779482968986999,0.8248361760779452,0.8577912427755595,4589325
1962-06-14,0.7832427620887756,0.8491527726078156,0.7678850176900576,0.8257963276756759,6989895
1962-06-15,0.8536312580108643,0.8561909355718127,0.7691640528685156,0.7832420400794042,6621180
1962-06-18,0.8440332412719727,0.8696294578737184,0.8126780578594334,0.8536317746227329,4989420
1962-06-19,0.8600306510925293,0.8600306510925293,0.8344344426286124,0.844032972927702,2204445
1962-06-20,0.8395540714263916,0.877308505032446,0.8395540714263917,0.860031028022099,3200760
1962-06-21,0.8081992268562317,0.8293159925711332,0.8069193387297107,0.8293159925711332,3883275
1962-06-22,0.8190770149230957,0.8229165814567948,0.7947607336658546,0.8081987856597517,3530250
1962-06-25,0.8510730862617493,0.8600318289433613,0.8075596446291136,0.819077877612788,3969570
1962-06-26,0.8190770149230957,0.8677098646869443,0.8190770149230957,0.8510721898732627,3381195
1962-06-27,0.8523522615432739,0.8523522615432739,0.820357079677114,0.820357079677114,3098775
1962-06-28,0.8805076479911804,0.8920257688424629,0.8581110146422037,0.8581110146422037,4275525
1962-06-29,0.8683494925498962,0.8894664363769271,0.8657899094192406,0.8805078954196324,2957565
1962-07-02,0.8958654999732971,0.8958654999732971,0.866429907496343,0.8683495950709813,1459170
1962-07-03,0.8997049927711487,0.9054642471348271,0.8907462590385312,0.8958655217786278,2706525
1962-07-05,0.8958654999732971,0.9035443460216421,0.8926661164320251,0.8997049708723655,2110305
1962-07-06,0.8830673098564148,0.8856268924981089,0.8753884661815702,0.8856268924981089,1702365
1962-07-09,0.8965057134628296,0.8971457052975828,0.8728293668208614,0.8830678956793525,1976940
1962-07-10,0.9182618260383606,0.9259406694423428,0.9118628696598411,0.9118628696598411,3192915
1962-07-11,0.9582564234733582,0.9585762278337449,0.9144229271409818,0.9182623029621749,3467490
1962-07-12,0.9700939655303955,0.9976098560451867,0.9604952454268131,0.9604952454268131,3451800
1962-07-13,0.9630551934242249,0.9764931946893939,0.9534566621275764,0.9700942376581406,2204445
1962-07-16,0.979053258895874,0.979053258895874,0.9534570376895624,0.9630555727670261,1733745
1962-07-17,0.9473781585693359,0.9841726138697979,0.947058258405759,0.9790534452539715,1788660
1962-07-18,0.934900164604187,0.9521776482081531,0.9265814187577607,0.9473782833738267,2549625
1962-07-19,0.9406586289405823,0.9624154675199067,0.9400188289379988,0.9400188289379988,2298585
1962-07-20,0.9521772861480713,0.9572964534917454,0.9432184560472395,0.9432184560472395,713895
1962-07-23,0.9547367691993713,0.9649752943072739,0.9508972025966698,0.952177185797291,878640
1962-07-24,0.9297800660133362,0.9496170186858455,0.9297800660133362,0.9496170186858455,933555
1962-07-25,0.9406586289405823,0.9432182119500201,0.9182619903586744,0.9297804011504719,1969095
1962-07-26,0.9457781910896301,0.95473692596752,0.9451383908838452,0.9451383908838452,996315
1962-07-27,0.9620957374572754,0.9620957374572754,0.9451384457743808,0.9457782460173232,996315
1962-07-30,0.9915309548377991,0.991530954837799,0.9681742379709501,0.9681742379709501,2981100
1962-07-31,0.990571141242981,1.0072088149643674,0.9905711412429811,0.9915312243129523,2902650
1962-08-01,0.9630551934242249,0.9880114130954184,0.9630551934242249,0.9880114130954184,1278735
1962-08-02,0.9873718023300171,0.987371802330017,0.9636952737787026,0.9636952737787026,1561155
1962-08-03,0.985451877117157,0.9918510259520711,0.9777732240644886,0.9873716600675405,996315
1962-08-06,0.9726545810699463,0.9892919764733196,0.9713745972892368,0.9854525038803611,6911445
1962-08-07,0.9555654525756836,0.9718859716381765,0.9555654525756836,0.9718859716381765,964935
1962-08-08,0.9773265719413757,0.9805267794390006,0.948525087537627,0.9555656206473763,1655295
1962-08-09,0.9638848304748535,0.9766854558482174,0.9603646632856094,0.9766854558482174,1349340
1962-08-10,0.9619649052619934,0.9722053485689071,0.9603647073061983,0.9638848746567975,1027695
1962-08-13,0.9696462750434875,0.9722063646035614,0.9626059329845595,0.9626059329845595,1066920
1962-08-14,0.9882073998451233,0.9882073998451233,0.9680465431595702,0.969646647633825,1984785
1962-08-15,0.9894872903823853,1.009328274380067,0.9894872903823854,0.9894872903823854,2455485
1962-08-16,0.9888461828231812,1.0054868446535872,0.9875661392799677,0.9894862045947878,1333650
1962-08-17,0.9971669912338257,1.0022872633812872,0.9882064910335997,0.988846608849622,933555
1962-08-20,1.0080469846725464,1.0170074806315363,1.002286788972861,1.002286788972861,1890645
1962-08-21,1.0054872035980225,1.0189279529058142,1.0035671375977666,1.0080473873670304,1357185
1962-08-22,1.0470901727676392,1.0534903980788368,1.0074082969944835,1.0074082969944835,3459645
1962-08-23,1.050930380821228,1.0618109561421674,1.0426100873397788,1.0470902453682516,3059550
1962-08-24,1.0470901727676392,1.0522104487853434,1.0432498460434283,1.0509303079543577,1310115
1962-08-27,1.044529676437378,1.0541301064394217,1.0432494403355153,1.0470897655662672,957090
1962-08-28,1.0074079036712646,1.0438895567765092,1.0074079036712646,1.0438895567765092,2879115
1962-08-29,1.0010066032409668,1.0138072290721099,0.9939662686107005,1.0074070119251624,2635920
1962-08-30,0.9926872849464417,1.009968079561791,0.9907670264003503,1.0010075753172896,996315
1962-08-31,1.014449119567871,1.0182891607988815,0.9946081244291864,0.9946081244291864,1286580
1962-09-04,0.9920467734336853,1.0278882938947136,0.9882064497725936,1.0144478314615815,1702365
1962-09-05,0.9805265069007874,1.0035674007133941,0.9766861823560845,0.9920470016914367,2353500
1962-09-06,0.9933258891105652,0.9955660121894403,0.9754051917853331,0.9805254594272491,1898490
1962-09-07,0.9786065816879272,1.0006876891803107,0.9786065816879272,0.9933272880932748,1380720
1962-09-10,0.9837263822555542,0.9901267945627701,0.9664455946395775,0.9786061098709884,1890645
1962-09-11,0.9779667258262634,0.9926873360863759,0.9754065405807779,0.9837268313802594,1616070
1962-09-12,0.982125997543335,0.9894863929710164,0.9792459469071235,0.9792459469071235,1365030
1962-09-13,0.9818060398101807,0.989486398341952,0.9814860767460429,0.9821260028743183,886485
1962-09-14,0.9939670562744141,0.9958871229400446,0.9805265896150006,0.9818065382900543,1145370
1962-09-17,1.0112477540969849,1.0131677246341766,0.9958869363439474,0.9958869363439474,1529775
1962-09-18,1.0035666227340698,1.0237277363524226,1.0022866751592225,1.011247074332095,2384880
1962-09-19,0.9888461828231812,1.0074071015056725,0.9888461828231812,1.0035667793387673,1537620
1962-09-20,0.9798859357833862,0.997166717861634,0.9786057962709643,0.9888463377584537,925710
1962-09-21,0.9645256400108337,0.9792463410221525,0.96132543348694,0.9792463410221525,2235825
1962-09-24,0.9267638921737671,0.953645110923375,0.9261237742278469,0.953645110923375,2745750
1962-09-25,0.9453248977661133,0.9453248977661133,0.9190835075703395,0.9267639658449909,2557470
1962-09-26,0.9101232290267944,0.9466048804122823,0.9101232290267944,0.9453249316788579,2149530
1962-09-27,0.89604252576828,0.9210036829153805,0.8922023919465933,0.9101233037539347,3012480
1962-09-28,0.9050028324127197,0.9126831941517344,0.8966823527408202,0.8966823527408202,1482705
1962-10-01,0.8714014291763306,0.9050030311338673,0.871081274370897,0.9050030311338673,1937715
1962-10-02,0.8970023393630981,0.8992423686336121,0.8787613759118145,0.8787613759118145,2965410
1962-10-03,0.8922021389007568,0.91140299410088,0.8883619103995213,0.8970024484694726,1882800
1962-10-04,0.9158828258514404,0.9165229435163973,0.8883615970043466,0.8922018241508313,1365030
1962-10-05,0.9222835302352905,0.9264438175399194,0.9094828966929843,0.9158831176954556,1820040
1962-10-08,0.9210032224655151,0.9254835678883198,0.9190831565145969,0.9222833622014583,666825
1962-10-09,0.9376440048217773,0.9408440183833046,0.9242032583291071,0.9242032583291071,1239510
1962-10-10,0.9194035530090332,0.9517250068753258,0.9146032432160168,0.9376444237626889,1898490
1962-10-11,0.9114030599594116,0.9306041080843841,0.9094829934543912,0.9194035764853935,1427790
1962-10-12,0.9094828367233276,0.913322969071599,0.9011624542000641,0.9114029028974633,1090455
1962-10-15,0.9395644068717957,0.9395644068717957,0.9139631399881706,0.9139631399881706,972780
1962-10-16,0.9152432680130005,0.9434044313729467,0.9152432680130005,0.9395643946203647,1317960
1962-10-17,0.9254836440086365,0.9344440482852391,0.9101229236005542,0.9152431956594723,1443480
1962-10-18,0.9091626405715942,0.9318835590687663,0.9091626405715942,0.9254833408027914,1027695
1962-10-19,0.8912423849105835,0.9114032306419475,0.8909222301134186,0.9091632962863124,2479020
1962-10-22,0.8781209588050842,0.8829210735695164,0.8672403985973623,0.8829210735695164,2871270
1962-10-23,0.8448396921157837,0.8781213120449501,0.8448396921157837,0.8781213120449501,2635920
1962-10-24,0.8704414963722229,0.8704414963722229,0.8243592172570297,0.8448402195561469,3859740
1962-10-25,0.8666015267372131,0.8717218033573672,0.8499608432014171,0.8704418539132756,2800665
1962-10-26,0.8486803770065308,0.8627611562584063,0.8429201757560117,0.8627611562584063,1623915
1962-10-29,0.8819617629051208,0.8826017850807145,0.8653209948023002,0.8653209948023002,3687150
1962-10-30,0.9005215167999268,0.9011614423707844,0.8733201789157844,0.8819606106508815,2769285
1962-10-31,0.8858015537261963,0.898601990908653,0.8813212091750451,0.898601990908653,1231665
1962-11-01,0.9011623859405518,0.9011623859405518,0.8755613140205722,0.8858017619422976,2086770
1962-11-02,0.9146037101745605,0.9469251805428491,0.8883624054701837,0.901163046582989,3279210
1962-11-05,0.9256777167320251,0.9327195312495953,0.9199162147106033,0.9199162147106033,1812195
1962-11-07,0.9250383973121643,0.9384816906830834,0.911594816574721,0.925678554139351,1827885
1962-11-08,0.9096735715866089,0.9346400497455059,0.9096735715866089,0.9250376097244931,1333650
1962-11-09,0.9250383973121643,0.925678554139351,0.9141555396723089,0.9141555396723089,1153215
1962-11-12,0.9564061760902405,0.9576865852749109,0.9359208743902019,0.9359208743902019,2275050
1962-11-13,0.9391219019889832,0.9615276773214532,0.9391219019889832,0.9564063271403969,2212290
1962-11-14,0.9589657783508301,0.9615264981955501,0.9404011581561075,0.9404011581561075,1929870
1962-11-15,0.9538448452949524,0.9714494767553055,0.9538448452949524,0.9589660950985083,2180910
1962-11-16,0.9692090153694153,0.9692090153694153,0.9448827856864216,0.9538450707497588,1569000
1962-11-19,0.9525655508041382,0.9692097245675416,0.9525655508041382,0.9692097245675416,980625
1962-11-20,0.9637678861618042,0.9688891379840687,0.9576862559396815,0.9576862559396815,1176750
1962-11-21,0.9660083055496216,0.9724100620070784,0.9589664883929678,0.9637679015248511,1670985
1962-11-23,0.9935348629951477,0.9935348629951478,0.9608864213915396,0.9660077662249704,2894805
1962-11-26,0.9954561591148376,1.0108199160671922,0.9896945586801078,0.9935354979181964,2243670
1962-11-27,1.010819435119629,1.0133800600600102,0.9896940877839778,0.9954556854773413,1812195
1962-11-28,1.0178618431091309,1.02682403394037,1.012740495416775,1.012740495416775,2784975
1962-11-29,1.0268243551254272,1.0268243551254272,1.015941499848672,1.0178621614908627,1835730
1962-11-30,1.0204224586486816,1.0287444929070584,1.017221580452824,1.0268240234628176,1365030
1962-12-03,1.0024977922439575,1.0101797658284173,0.9992969140403053,1.0101797658284173,1349340
1962-12-04,1.0249029397964478,1.0265033779352375,1.0050579091881309,1.0050579091881309,1843575
1962-12-05,1.0210626125335693,1.0396274395553424,1.0210626125335693,1.0249036475614113,2243670
1962-12-06,1.0204224586486816,1.033865840547157,1.0191420498970647,1.0210625193413057,1451325
1962-12-07,1.0178618431091309,1.0313051293559898,1.0178618431091309,1.0204224690609136,1168905
1962-12-10,0.9960951805114746,1.0261828925306795,0.9960951805114746,1.0178609611866878,1545465
1962-12-11,0.9922551512718201,1.0050584719739348,0.9890542732018984,0.9960959942203971,1184595
1962-12-12,1.00825834274292,1.0101789063465705,0.9973755960028718,0.9973755960028718,808035
1962-12-13,0.9935348629951477,1.0133798946208101,0.9922546465227116,1.0082586455761164,1176750
1962-12-14,0.9973763227462769,1.000577200558892,0.9871337244812208,0.9935352885288945,1043385
1962-12-17,0.9858533143997192,1.0037778852837949,0.9832925929957241,0.9973763212457522,949245
1962-12-18,0.9788118004798889,0.9941757504939783,0.9768913306753296,0.9858536188854139,917865
1962-12-19,1.004097580909729,1.0050578629065297,0.978810985162956,0.978810985162956,1012005
1962-12-20,1.004097580909729,1.016580672135769,1.004097580909729,1.004097580909729,1333650
1962-12-21,0.9864941835403442,1.0076197432841023,0.9864941835403442,1.0040988326249505,941400
1962-12-24,1.0088999271392822,1.0088999271392822,0.9932159407612419,0.9932159407612419,713895
1962-12-26,1.00825834274292,1.0165804657297115,1.0044174071130354,1.008898498681234,760965
1962-12-27,1.001217007637024,1.0133800720363333,0.9973760701810591,1.0082588220950468,823725
1962-12-28,1.0050591230392456,1.0063393409922239,0.9999377722830927,1.001217990236071,611910
1962-12-31,0.9986566305160522,1.0108196979340291,0.9973763177129787,1.0050583861089757,1098300
1963-01-02,0.9852128028869629,0.9986561770030645,0.9839323948765747,0.9986561770030645,2502555
1963-01-03,1.0153013467788696,1.0153013467788696,0.9871340719005908,0.9871340719005908,1176750
1963-01-04,1.0165811777114868,1.0261836193001574,1.0165811777114868,1.0165811777114868,1608225
1963-01-07,1.00825834274292,1.0261829005931313,1.0063378749279777,1.0165804657297115,925710
1963-01-08,1.033225655555725,1.033225655555725,1.0165813943775963,1.0165813943775963,1890645
1963-01-09,1.033866047859192,1.0434683970058702,1.0274644817614063,1.0332257954606046,2000475
1963-01-10,1.0409077405929565,1.047309498084016,1.0364266444535435,1.0364266444535435,1623915
1963-01-11,1.0441079139709473,1.0441079139709473,1.0345054757990853,1.0409070373878324,1412100
1963-01-14,1.0607523918151855,1.0620328001946395,1.0441081365586626,1.0441081365586626,2588850
1963-01-15,1.0626734495162964,1.0703555202020627,1.0562716920152222,1.0607528839504516,2180910
1963-01-16,1.0460292100906372,1.0613931616374348,1.0421882700983462,1.0613931616374348,1325805
1963-01-17,1.0594719648361206,1.0620326855297928,1.0479491527639777,1.0479491527639777,1270890
1963-01-18,1.0562711954116821,1.063953262485742,1.0511499450806574,1.059472072657334,894330
1963-01-21,1.0601128339767456,1.0601128339767456,1.0460291014348357,1.0562717028058162,917865
1963-01-22,1.062032699584961,1.0722752951289478,1.0601122308808546,1.0601122308808546,972780
1963-01-23,1.0607523918151855,1.0665138942620624,1.0588319229291472,1.0620328001946395,690360
1963-01-24,1.0652334690093994,1.071635030710168,1.0601121238600415,1.0607521842413754,972780
1963-01-25,1.0716357231140137,1.0716357231140137,1.0601128088187173,1.065234157277074,729585
1963-01-28,1.0869990587234497,1.0869990587234497,1.0748359947146027,1.0748359947146027,1663140
1963-01-29,1.0799578428268433,1.0869995645468453,1.0793175905180477,1.0869995645468453,776655
1963-01-30,1.0741965770721436,1.0812383967737509,1.0703557325449058,1.0799581791238886,753120
1963-01-31,1.085078477859497,1.0857185382266739,1.0703547904846449,1.0741956316314112,1043385
1963-02-01,1.085078477859497,1.087959228455498,1.0831579136030025,1.085078477859497,564840
1963-02-04,1.076116681098938,1.086359376701179,1.0748364638846488,1.085079063698097,658980
1963-02-05,1.0782939195632935,1.0802150381122484,1.0693294980982357,1.0763729926375543,800190
1963-02-06,1.0712502002716064,1.085337282206328,1.0712502002716064,1.0782936933331733,737430
1963-02-07,1.0731714963912964,1.0821358216506327,1.0731714963912964,1.0731714963912964,682515
1963-02-08,1.075731873512268,1.0795739164356584,1.070609596734954,1.0731708309351553,627600
1963-02-11,1.0699701309204102,1.0776539360725714,1.0699701309204102,1.0757328171141816,478545
1963-02-12,1.0718905925750732,1.0718905925750732,1.0584438196361763,1.0699696660744822,957090
1963-02-13,1.0693295001983643,1.0757325899634038,1.0693295001983643,1.071890831915988,658980
1963-02-14,1.0699701309204102,1.0776539360725714,1.0696498326471122,1.0696498326471122,878640
1963-02-15,1.072530746459961,1.0750920772356332,1.069329106943264,1.0699695114958616,596220
1963-02-18,1.070290207862854,1.0744522648792656,1.0699701012216976,1.0725313375974508,470700
1963-02-19,1.0616459846496582,1.0712507177141952,1.0610056754994646,1.070290301894722,800190
1963-02-20,1.052681565284729,1.0590846562315486,1.048839519093386,1.0590846562315486,941400
1963-02-21,1.0507603883743286,1.052681315202025,1.03987494472751,1.052681315202025,878640
1963-02-25,1.0347524881362915,1.0501201918376453,1.0347524881362915,1.0501201918376453,635445
1963-02-26,1.0417959690093994,1.048199250657251,1.031550833346771,1.0347524741706968,847260
1963-02-27,1.037954330444336,1.0478791699484287,1.037314021308963,1.041796185256572,462855
1963-02-28,1.0238666534423828,1.038593946712959,1.021945727140545,1.0379537337572566,1176750
1963-03-01,1.0174640417099,1.033471864191455,1.0174640417099,1.0238671323778734,1074765
1963-03-04,1.0334713459014893,1.0360325808842092,1.0245070234619695,1.0245070234619695,784500
1963-03-05,1.0289896726608276,1.0334718360061697,1.028349267799874,1.0334718360061697,478545
1963-03-06,1.0369937419891357,1.0369937419891357,1.025147785427996,1.0289896396005689,439320
1963-03-07,1.0469180345535278,1.0494793653805305,1.04115515995724,1.04115515995724,753120
1963-03-08,1.0462778806686401,1.0494795207234033,1.042436027576831,1.046918189517275,415785
1963-03-11,1.0456379652023315,1.0520410555108906,1.0449976561714756,1.0462781784215713,509925
1963-03-12,1.0449978113174438,1.0494799751988813,1.0430768839396851,1.0456381204433636,368715
1963-03-13,1.0469180345535278,1.0507600786998192,1.0449972041035316,1.0449972041035316,478545
1963-03-14,1.0501197576522827,1.0590840801013361,1.0437163827539522,1.0469180222973307,619755
